,timestamp,day,hour,minute,value
49,2014-04-01 04:05:00,1.1701388888888888,4.083333333333333,5,19.9621069481
50,2014-04-01 04:10:00,1.1736111111111112,4.166666666666667,10,20.7262301385
51,2014-04-01 04:15:00,1.1770833333333333,4.25,15,18.3425786635
52,2014-04-01 04:20:00,1.1805555555555556,4.333333333333333,20,18.7145268525
53,2014-04-01 04:25:00,1.1840277777777777,4.416666666666667,25,19.6175048029
54,2014-04-01 04:30:00,1.1875,4.5,30,19.979356271300002
55,2014-04-01 04:35:00,1.1909722222222223,4.583333333333333,35,21.862934804899997
56,2014-04-01 04:40:00,1.1944444444444444,4.666666666666667,40,21.882606532199997
57,2014-04-01 04:45:00,1.1979166666666667,4.75,45,21.4047883499
58,2014-04-01 04:50:00,1.2013888888888888,4.833333333333333,50,19.2623953411
59,2014-04-01 04:55:00,1.2048611111111112,4.916666666666667,55,21.856113163299998
60,2014-04-01 05:00:00,1.2083333333333333,5.0,0,20.7573634587
61,2014-04-01 05:05:00,1.2118055555555556,5.083333333333333,5,19.571760511300003
62,2014-04-01 05:10:00,1.2152777777777777,5.166666666666667,10,20.8066996679
63,2014-04-01 05:15:00,1.21875,5.25,15,18.066090919100002
64,2014-04-01 05:20:00,1.2222222222222223,5.333333333333333,20,18.5846187291
65,2014-04-01 05:25:00,1.2256944444444444,5.416666666666667,25,21.3187428462
66,2014-04-01 05:30:00,1.2291666666666667,5.5,30,20.5822945475
67,2014-04-01 05:35:00,1.2326388888888888,5.583333333333333,35,19.4567788052
68,2014-04-01 05:40:00,1.2361111111111112,5.666666666666667,40,20.0026665609
69,2014-04-01 05:45:00,1.2395833333333333,5.75,45,21.620568598600002
70,2014-04-01 05:50:00,1.2430555555555556,5.833333333333333,50,20.5263124379
71,2014-04-01 05:55:00,1.2465277777777777,5.916666666666667,55,19.5925971357
72,2014-04-01 06:00:00,1.25,6.0,0,18.4813066296
73,2014-04-01 06:05:00,1.2534722222222223,6.083333333333333,5,19.174987206500003
74,2014-04-01 06:10:00,1.2569444444444444,6.166666666666667,10,21.9133609312
75,2014-04-01 06:15:00,1.2604166666666667,6.25,15,19.7494522514
76,2014-04-01 06:20:00,1.2638888888888888,6.333333333333333,20,19.8873578554
77,2014-04-01 06:25:00,1.2673611111111112,6.416666666666667,25,19.9943921296
78,2014-04-01 06:30:00,1.2708333333333333,6.5,30,21.5364160918
79,2014-04-01 06:35:00,1.2743055555555556,6.583333333333333,35,20.4157131375
80,2014-04-01 06:40:00,1.2777777777777777,6.666666666666667,40,20.7747081458
81,2014-04-01 06:45:00,1.28125,6.75,45,19.5576541702
82,2014-04-01 06:50:00,1.2847222222222223,6.833333333333333,50,18.1163504744
83,2014-04-01 06:55:00,1.2881944444444444,6.916666666666667,55,21.723891657
84,2014-04-01 07:00:00,1.2916666666666667,7.0,0,21.7965107237
85,2014-04-01 07:05:00,1.2951388888888888,7.083333333333333,5,21.796612213400003
86,2014-04-01 07:10:00,1.2986111111111112,7.166666666666667,10,21.7747483466
87,2014-04-01 07:15:00,1.3020833333333333,7.25,15,21.260967764300002
88,2014-04-01 07:20:00,1.3055555555555556,7.333333333333333,20,20.7383842005
89,2014-04-01 07:25:00,1.3090277777777777,7.416666666666667,25,21.378039673099998
90,2014-04-01 07:30:00,1.3125,7.5,30,20.402184956
91,2014-04-01 07:35:00,1.3159722222222223,7.583333333333333,35,18.5374784556
92,2014-04-01 07:40:00,1.3194444444444444,7.666666666666667,40,19.5648726602
93,2014-04-01 07:45:00,1.3229166666666667,7.75,45,21.8851796479
94,2014-04-01 07:50:00,1.3263888888888888,7.833333333333333,50,19.4045512544
95,2014-04-01 07:55:00,1.3298611111111112,7.916666666666667,55,21.4713116549
96,2014-04-01 08:00:00,1.3333333333333333,8.0,0,18.3728458831
97,2014-04-01 08:05:00,1.3368055555555556,8.083333333333334,5,19.3367353695
98,2014-04-01 08:10:00,1.3402777777777777,8.166666666666666,10,19.4038132989
99,2014-04-01 08:15:00,1.34375,8.25,15,18.206410172400002
100,2014-04-01 08:20:00,1.3472222222222223,8.333333333333334,20,18.4763773207
101,2014-04-01 08:25:00,1.3506944444444444,8.416666666666666,25,18.7726608445
102,2014-04-01 08:30:00,1.3541666666666667,8.5,30,21.3512623632
103,2014-04-01 08:35:00,1.3576388888888888,8.583333333333334,35,18.2536079598
104,2014-04-01 08:40:00,1.3611111111111112,8.666666666666666,40,19.1948036054
105,2014-04-01 08:45:00,1.3645833333333333,8.75,45,18.0407000104
106,2014-04-01 08:50:00,1.3680555555555556,8.833333333333334,50,20.7825109816
107,2014-04-01 08:55:00,1.3715277777777777,8.916666666666666,55,20.4812123602
108,2014-04-01 09:00:00,1.375,9.0,0,69.9717587639
109,2014-04-01 09:05:00,1.3784722222222223,9.083333333333334,5,66.2916058721
110,2014-04-01 09:10:00,1.3819444444444444,9.166666666666666,10,64.0324423692
111,2014-04-01 09:15:00,1.3854166666666667,9.25,15,70.9963549007
112,2014-04-01 09:20:00,1.3888888888888888,9.333333333333334,20,72.23120306930001
113,2014-04-01 09:25:00,1.3923611111111112,9.416666666666666,25,63.0849803741
114,2014-04-01 09:30:00,1.3958333333333333,9.5,30,67.8208802199
115,2014-04-01 09:35:00,1.3993055555555556,9.583333333333334,35,64.5825332749
116,2014-04-01 09:40:00,1.4027777777777777,9.666666666666666,40,63.486253312399995
117,2014-04-01 09:45:00,1.40625,9.75,45,71.1868242635
118,2014-04-01 09:50:00,1.4097222222222223,9.833333333333334,50,68.5181183224
119,2014-04-01 09:55:00,1.4131944444444444,9.916666666666666,55,64.1401205203
120,2014-04-01 10:00:00,1.4166666666666667,10.0,0,74.651200174
121,2014-04-01 10:05:00,1.4201388888888888,10.083333333333334,5,84.842464979
122,2014-04-01 10:10:00,1.4236111111111112,10.166666666666666,10,83.0115068443
123,2014-04-01 10:15:00,1.4270833333333333,10.25,15,83.4967734494
124,2014-04-01 10:20:00,1.4305555555555556,10.333333333333334,20,76.9793877467
125,2014-04-01 10:25:00,1.4340277777777777,10.416666666666666,25,79.5214887361
126,2014-04-01 10:30:00,1.4375,10.5,30,75.687435328
127,2014-04-01 10:35:00,1.4409722222222223,10.583333333333334,35,71.0460898627
128,2014-04-01 10:40:00,1.4444444444444444,10.666666666666666,40,76.06459570140001
129,2014-04-01 10:45:00,1.4479166666666667,10.75,45,79.05858128979999
130,2014-04-01 10:50:00,1.4513888888888888,10.833333333333334,50,74.2964790823
131,2014-04-01 10:55:00,1.4548611111111112,10.916666666666666,55,83.0001929198
132,2014-04-01 11:00:00,1.4583333333333333,11.0,0,73.9710969315
133,2014-04-01 11:05:00,1.4618055555555556,11.083333333333334,5,77.4068210384
134,2014-04-01 11:10:00,1.4652777777777777,11.166666666666666,10,73.55447171029999
135,2014-04-01 11:15:00,1.46875,11.25,15,78.0064502589
136,2014-04-01 11:20:00,1.4722222222222223,11.333333333333334,20,72.1987733943
137,2014-04-01 11:25:00,1.4756944444444444,11.416666666666666,25,75.9026255791
138,2014-04-01 11:30:00,1.4791666666666667,11.5,30,77.9412934973
139,2014-04-01 11:35:00,1.4826388888888888,11.583333333333334,35,79.17274193760001
140,2014-04-01 11:40:00,1.4861111111111112,11.666666666666666,40,80.2149468852
141,2014-04-01 11:45:00,1.4895833333333333,11.75,45,75.94145892819999
142,2014-04-01 11:50:00,1.4930555555555556,11.833333333333334,50,79.88644938569999
143,2014-04-01 11:55:00,1.4965277777777777,11.916666666666666,55,79.6632095013
144,2014-04-01 12:00:00,1.5,12.0,0,76.9663781954
145,2014-04-01 12:05:00,1.5034722222222223,12.083333333333334,5,85.1808654442
146,2014-04-01 12:10:00,1.5069444444444444,12.166666666666666,10,80.6333817159
147,2014-04-01 12:15:00,1.5104166666666665,12.25,15,77.2235359213
148,2014-04-01 12:20:00,1.5138888888888888,12.333333333333334,20,87.0528272939
149,2014-04-01 12:25:00,1.5173611111111112,12.416666666666666,25,85.4191724508
150,2014-04-01 12:30:00,1.5208333333333335,12.5,30,87.6161392988
151,2014-04-01 12:35:00,1.5243055555555556,12.583333333333334,35,82.9760511039
152,2014-04-01 12:40:00,1.5277777777777777,12.666666666666666,40,77.9579046083
153,2014-04-01 12:45:00,1.53125,12.75,45,76.4019781421
154,2014-04-01 12:50:00,1.5347222222222223,12.833333333333334,50,82.5139497962
155,2014-04-01 12:55:00,1.5381944444444444,12.916666666666666,55,87.5878336415
156,2014-04-01 13:00:00,1.5416666666666665,13.0,0,82.0077546958
157,2014-04-01 13:05:00,1.5451388888888888,13.083333333333334,5,86.08517365450001
158,2014-04-01 13:10:00,1.5486111111111112,13.166666666666666,10,77.2471111396
159,2014-04-01 13:15:00,1.5520833333333335,13.25,15,78.4924178171
160,2014-04-01 13:20:00,1.5555555555555556,13.333333333333334,20,86.4796437365
161,2014-04-01 13:25:00,1.5590277777777777,13.416666666666666,25,84.0896808632
162,2014-04-01 13:30:00,1.5625,13.5,30,87.6815165103
163,2014-04-01 13:35:00,1.5659722222222223,13.583333333333334,35,84.3759722612
164,2014-04-01 13:40:00,1.5694444444444444,13.666666666666666,40,79.15724901520001
165,2014-04-01 13:45:00,1.5729166666666665,13.75,45,80.47776901600001
166,2014-04-01 13:50:00,1.5763888888888888,13.833333333333334,50,86.3875098999
167,2014-04-01 13:55:00,1.5798611111111112,13.916666666666666,55,80.80694945409999
168,2014-04-01 14:00:00,1.5833333333333335,14.0,0,76.0827058414
169,2014-04-01 14:05:00,1.5868055555555556,14.083333333333334,5,78.9661264483
170,2014-04-01 14:10:00,1.5902777777777777,14.166666666666666,10,80.25720329090001
171,2014-04-01 14:15:00,1.59375,14.25,15,73.543987056
172,2014-04-01 14:20:00,1.5972222222222223,14.333333333333334,20,83.8961755783
173,2014-04-01 14:25:00,1.6006944444444444,14.416666666666666,25,73.7461229499
174,2014-04-01 14:30:00,1.6041666666666665,14.5,30,78.4749164371
175,2014-04-01 14:35:00,1.6076388888888888,14.583333333333334,35,84.8698851146
176,2014-04-01 14:40:00,1.6111111111111112,14.666666666666666,40,79.4773106918
177,2014-04-01 14:45:00,1.6145833333333335,14.75,45,85.4681456476
178,2014-04-01 14:50:00,1.6180555555555556,14.833333333333334,50,77.466382588
179,2014-04-01 14:55:00,1.6215277777777777,14.916666666666666,55,87.3179892393
180,2014-04-01 15:00:00,1.625,15.0,0,75.3507715345
181,2014-04-01 15:05:00,1.6284722222222223,15.083333333333334,5,72.6115292425
182,2014-04-01 15:10:00,1.6319444444444444,15.166666666666666,10,85.9579994831
183,2014-04-01 15:15:00,1.6354166666666665,15.25,15,84.03443671689999
184,2014-04-01 15:20:00,1.6388888888888888,15.333333333333334,20,75.7110145604
185,2014-04-01 15:25:00,1.6423611111111112,15.416666666666666,25,87.7550232579
186,2014-04-01 15:30:00,1.6458333333333335,15.5,30,80.0357137181
187,2014-04-01 15:35:00,1.6493055555555556,15.583333333333334,35,87.2162097587
188,2014-04-01 15:40:00,1.6527777777777777,15.666666666666666,40,80.07969156979999
189,2014-04-01 15:45:00,1.65625,15.75,45,79.5492297084
190,2014-04-01 15:50:00,1.6597222222222223,15.833333333333334,50,79.1854564066
191,2014-04-01 15:55:00,1.6631944444444444,15.916666666666666,55,77.3572617813
192,2014-04-01 16:00:00,1.6666666666666665,16.0,0,80.5390693195
193,2014-04-01 16:05:00,1.6701388888888888,16.083333333333332,5,79.2407224487
194,2014-04-01 16:10:00,1.6736111111111112,16.166666666666668,10,72.58781065710002
195,2014-04-01 16:15:00,1.6770833333333335,16.25,15,76.1668174942
196,2014-04-01 16:20:00,1.6805555555555554,16.333333333333332,20,75.4098200146
197,2014-04-01 16:25:00,1.6840277777777777,16.416666666666668,25,85.87880474949999
198,2014-04-01 16:30:00,1.6875,16.5,30,81.5817629983
199,2014-04-01 16:35:00,1.6909722222222223,16.583333333333332,35,84.2187679069
200,2014-04-01 16:40:00,1.6944444444444446,16.666666666666668,40,87.30904897030001
201,2014-04-01 16:45:00,1.6979166666666665,16.75,45,82.3044703355
202,2014-04-01 16:50:00,1.7013888888888888,16.833333333333332,50,87.7215914367
203,2014-04-01 16:55:00,1.7048611111111112,16.916666666666668,55,76.988077009
204,2014-04-01 17:00:00,1.7083333333333335,17.0,0,74.9802461246
205,2014-04-01 17:05:00,1.7118055555555554,17.083333333333332,5,78.452928082
206,2014-04-01 17:10:00,1.7152777777777777,17.166666666666668,10,79.5327600984
207,2014-04-01 17:15:00,1.71875,17.25,15,86.3257515365
208,2014-04-01 17:20:00,1.7222222222222223,17.333333333333332,20,80.9590159363
209,2014-04-01 17:25:00,1.7256944444444446,17.416666666666668,25,76.6748665475
210,2014-04-01 17:30:00,1.7291666666666665,17.5,30,83.8821163151
211,2014-04-01 17:35:00,1.7326388888888888,17.583333333333332,35,80.0932802384
212,2014-04-01 17:40:00,1.7361111111111112,17.666666666666668,40,74.5940824803
213,2014-04-01 17:45:00,1.7395833333333335,17.75,45,81.2290854095
214,2014-04-01 17:50:00,1.7430555555555554,17.833333333333332,50,86.5822793413
215,2014-04-01 17:55:00,1.7465277777777777,17.916666666666668,55,85.4819290545
216,2014-04-01 18:00:00,1.75,18.0,0,32.5555775742
217,2014-04-01 18:05:00,1.7534722222222223,18.083333333333332,5,31.2133263199
218,2014-04-01 18:10:00,1.7569444444444446,18.166666666666668,10,29.356658370300003
219,2014-04-01 18:15:00,1.7604166666666665,18.25,15,31.805747002600004
220,2014-04-01 18:20:00,1.7638888888888888,18.333333333333332,20,33.6133019464
221,2014-04-01 18:25:00,1.7673611111111112,18.416666666666668,25,31.105745834
222,2014-04-01 18:30:00,1.7708333333333335,18.5,30,30.3068538646
223,2014-04-01 18:35:00,1.7743055555555554,18.583333333333332,35,34.7608235293
224,2014-04-01 18:40:00,1.7777777777777777,18.666666666666668,40,34.057949943800004
225,2014-04-01 18:45:00,1.78125,18.75,45,32.8849576504
226,2014-04-01 18:50:00,1.7847222222222223,18.833333333333332,50,29.6754077034
227,2014-04-01 18:55:00,1.7881944444444446,18.916666666666668,55,29.727410870900002
228,2014-04-01 19:00:00,1.7916666666666665,19.0,0,20.6224226384
229,2014-04-01 19:05:00,1.7951388888888888,19.083333333333332,5,22.9210078103
230,2014-04-01 19:10:00,1.7986111111111112,19.166666666666668,10,20.6777201939
231,2014-04-01 19:15:00,1.8020833333333335,19.25,15,23.934968537899998
232,2014-04-01 19:20:00,1.8055555555555554,19.333333333333332,20,24.6084818582
233,2014-04-01 19:25:00,1.8090277777777777,19.416666666666668,25,21.801238671500002
234,2014-04-01 19:30:00,1.8125,19.5,30,22.192439696999998
235,2014-04-01 19:35:00,1.8159722222222223,19.583333333333332,35,23.3482676721
236,2014-04-01 19:40:00,1.8194444444444446,19.666666666666668,40,24.3584441321
237,2014-04-01 19:45:00,1.8229166666666665,19.75,45,24.165538779899997
238,2014-04-01 19:50:00,1.8263888888888888,19.833333333333332,50,20.4180102727
239,2014-04-01 19:55:00,1.8298611111111112,19.916666666666668,55,20.917440528
240,2014-04-01 20:00:00,1.8333333333333335,20.0,0,21.522829867
241,2014-04-01 20:05:00,1.8368055555555554,20.083333333333332,5,21.2537059155
242,2014-04-01 20:10:00,1.8402777777777777,20.166666666666668,10,18.9776631335
243,2014-04-01 20:15:00,1.84375,20.25,15,20.488456282
244,2014-04-01 20:20:00,1.8472222222222223,20.333333333333332,20,21.6302164694
245,2014-04-01 20:25:00,1.8506944444444446,20.416666666666668,25,19.3281254426
246,2014-04-01 20:30:00,1.8541666666666665,20.5,30,22.000793891999997
247,2014-04-01 20:35:00,1.8576388888888888,20.583333333333332,35,18.6489721659
248,2014-04-01 20:40:00,1.8611111111111112,20.666666666666668,40,21.6358708088
249,2014-04-01 20:45:00,1.8645833333333335,20.75,45,20.9543939621
250,2014-04-01 20:50:00,1.8680555555555554,20.833333333333332,50,19.7230562872
251,2014-04-01 20:55:00,1.8715277777777777,20.916666666666668,55,21.384939461400002
252,2014-04-01 21:00:00,1.875,21.0,0,21.2308845519
253,2014-04-01 21:05:00,1.8784722222222223,21.083333333333332,5,21.839926692
254,2014-04-01 21:10:00,1.8819444444444446,21.166666666666668,10,19.564559914500002
255,2014-04-01 21:15:00,1.8854166666666665,21.25,15,20.8436384143
256,2014-04-01 21:20:00,1.8888888888888888,21.333333333333332,20,20.5084352901
257,2014-04-01 21:25:00,1.8923611111111112,21.416666666666668,25,20.197308185
258,2014-04-01 21:30:00,1.8958333333333335,21.5,30,21.665161839899998
259,2014-04-01 21:35:00,1.8993055555555554,21.583333333333332,35,18.0991300247
260,2014-04-01 21:40:00,1.9027777777777777,21.666666666666668,40,19.2202629202
261,2014-04-01 21:45:00,1.90625,21.75,45,20.2498438317
262,2014-04-01 21:50:00,1.9097222222222223,21.833333333333332,50,18.802996231199998
263,2014-04-01 21:55:00,1.9131944444444446,21.916666666666668,55,21.735297119200002
264,2014-04-01 22:00:00,1.9166666666666665,22.0,0,20.6101472256
265,2014-04-01 22:05:00,1.9201388888888888,22.083333333333332,5,19.9306470394
266,2014-04-01 22:10:00,1.9236111111111112,22.166666666666668,10,21.279215480599998
267,2014-04-01 22:15:00,1.9270833333333335,22.25,15,19.8225561591
268,2014-04-01 22:20:00,1.9305555555555554,22.333333333333332,20,20.2540372653
269,2014-04-01 22:25:00,1.9340277777777777,22.416666666666668,25,18.0282945372
270,2014-04-01 22:30:00,1.9375,22.5,30,19.481486401199998
271,2014-04-01 22:35:00,1.9409722222222223,22.583333333333332,35,18.5729748357
272,2014-04-01 22:40:00,1.9444444444444446,22.666666666666668,40,20.778683117
273,2014-04-01 22:45:00,1.9479166666666665,22.75,45,19.9352272896
274,2014-04-01 22:50:00,1.9513888888888888,22.833333333333332,50,19.225468968599998
275,2014-04-01 22:55:00,1.9548611111111112,22.916666666666668,55,19.8904058239
276,2014-04-01 23:00:00,1.9583333333333335,23.0,0,18.8421365457
277,2014-04-01 23:05:00,1.9618055555555554,23.083333333333332,5,21.7045129943
278,2014-04-01 23:10:00,1.9652777777777777,23.166666666666668,10,18.2193879794
279,2014-04-01 23:15:00,1.96875,23.25,15,21.4657887794
280,2014-04-01 23:20:00,1.9722222222222223,23.333333333333332,20,20.049283876500002
281,2014-04-01 23:25:00,1.9756944444444446,23.416666666666668,25,20.4797173335
282,2014-04-01 23:30:00,1.9791666666666665,23.5,30,19.2141108829
283,2014-04-01 23:35:00,1.9826388888888888,23.583333333333332,35,21.8709888888
284,2014-04-01 23:40:00,1.9861111111111112,23.666666666666668,40,19.131076293699998
285,2014-04-01 23:45:00,1.9895833333333335,23.75,45,20.3594202449
286,2014-04-01 23:50:00,1.9930555555555554,23.833333333333332,50,21.9778857623
287,2014-04-01 23:55:00,1.9965277777777777,23.916666666666668,55,21.5285102639
288,2014-04-02 00:00:00,2.0,0.0,0,20.1453193011
289,2014-04-02 00:05:00,2.0034722222222223,0.08333333333333333,5,21.9614980919
290,2014-04-02 00:10:00,2.0069444444444446,0.16666666666666666,10,20.8054794469
291,2014-04-02 00:15:00,2.0104166666666665,0.25,15,18.8348016646
292,2014-04-02 00:20:00,2.013888888888889,0.3333333333333333,20,19.6223848417
293,2014-04-02 00:25:00,2.017361111111111,0.4166666666666667,25,19.337973335999997
294,2014-04-02 00:30:00,2.0208333333333335,0.5,30,19.3760548331
295,2014-04-02 00:35:00,2.0243055555555554,0.5833333333333334,35,21.0418257574
296,2014-04-02 00:40:00,2.0277777777777777,0.6666666666666666,40,20.337051709100002
297,2014-04-02 00:45:00,2.03125,0.75,45,18.1523708464
298,2014-04-02 00:50:00,2.0347222222222223,0.8333333333333334,50,21.5097939346
299,2014-04-02 00:55:00,2.0381944444444446,0.9166666666666666,55,19.1871845619
300,2014-04-02 01:00:00,2.0416666666666665,1.0,0,21.9882995077
301,2014-04-02 01:05:00,2.045138888888889,1.0833333333333333,5,21.8167629213
302,2014-04-02 01:10:00,2.048611111111111,1.1666666666666667,10,21.7621228667
303,2014-04-02 01:15:00,2.0520833333333335,1.25,15,21.244510416300002
304,2014-04-02 01:20:00,2.0555555555555554,1.3333333333333333,20,18.882453326700002
305,2014-04-02 01:25:00,2.0590277777777777,1.4166666666666667,25,20.130530976099998
306,2014-04-02 01:30:00,2.0625,1.5,30,18.8972105073
307,2014-04-02 01:35:00,2.0659722222222223,1.5833333333333335,35,19.0387018224
308,2014-04-02 01:40:00,2.0694444444444446,1.6666666666666665,40,20.4438070777
309,2014-04-02 01:45:00,2.0729166666666665,1.75,45,18.1633341814
310,2014-04-02 01:50:00,2.076388888888889,1.8333333333333335,50,21.8778342673
311,2014-04-02 01:55:00,2.079861111111111,1.9166666666666665,55,21.674692690300002
312,2014-04-02 02:00:00,2.0833333333333335,2.0,0,19.5230702886
313,2014-04-02 02:05:00,2.0868055555555554,2.0833333333333335,5,20.061689792
314,2014-04-02 02:10:00,2.0902777777777777,2.1666666666666665,10,19.864477677100002
315,2014-04-02 02:15:00,2.09375,2.25,15,21.528799114499996
316,2014-04-02 02:20:00,2.0972222222222223,2.3333333333333335,20,20.7544075053
317,2014-04-02 02:25:00,2.1006944444444446,2.4166666666666665,25,19.112444989700002
318,2014-04-02 02:30:00,2.1041666666666665,2.5,30,19.7873650179
319,2014-04-02 02:35:00,2.107638888888889,2.5833333333333335,35,19.7158639027
320,2014-04-02 02:40:00,2.111111111111111,2.6666666666666665,40,21.837340673099998
321,2014-04-02 02:45:00,2.1145833333333335,2.75,45,18.7012436421
322,2014-04-02 02:50:00,2.1180555555555554,2.8333333333333335,50,18.358305349200002
323,2014-04-02 02:55:00,2.1215277777777777,2.9166666666666665,55,21.522475328600002
324,2014-04-02 03:00:00,2.125,3.0,0,21.586743958000003
325,2014-04-02 03:05:00,2.1284722222222223,3.0833333333333335,5,21.4869563516
326,2014-04-02 03:10:00,2.1319444444444446,3.1666666666666665,10,20.0439076625
327,2014-04-02 03:15:00,2.1354166666666665,3.25,15,20.6389777131
328,2014-04-02 03:20:00,2.138888888888889,3.3333333333333335,20,20.2534521902
329,2014-04-02 03:25:00,2.142361111111111,3.4166666666666665,25,18.2777913042
330,2014-04-02 03:30:00,2.1458333333333335,3.5,30,20.3833395876
331,2014-04-02 03:35:00,2.1493055555555554,3.5833333333333335,35,18.054456589
332,2014-04-02 03:40:00,2.1527777777777777,3.6666666666666665,40,19.2999496382
333,2014-04-02 03:45:00,2.15625,3.75,45,21.7291703035
334,2014-04-02 03:50:00,2.1597222222222223,3.8333333333333335,50,19.2161810785
335,2014-04-02 03:55:00,2.1631944444444446,3.9166666666666665,55,21.7593065706
336,2014-04-02 04:00:00,2.1666666666666665,4.0,0,19.0005358286
337,2014-04-02 04:05:00,2.170138888888889,4.083333333333333,5,19.2582489618
338,2014-04-02 04:10:00,2.173611111111111,4.166666666666667,10,20.513629985799998
339,2014-04-02 04:15:00,2.1770833333333335,4.25,15,21.046507891199997
340,2014-04-02 04:20:00,2.1805555555555554,4.333333333333333,20,20.005551072
341,2014-04-02 04:25:00,2.1840277777777777,4.416666666666667,25,21.528462748800006
342,2014-04-02 04:30:00,2.1875,4.5,30,18.1609616864
343,2014-04-02 04:35:00,2.1909722222222223,4.583333333333333,35,21.6887793545
344,2014-04-02 04:40:00,2.1944444444444446,4.666666666666667,40,18.785231199600002
345,2014-04-02 04:45:00,2.1979166666666665,4.75,45,21.536954980300003
346,2014-04-02 04:50:00,2.201388888888889,4.833333333333333,50,19.603452717899998
347,2014-04-02 04:55:00,2.204861111111111,4.916666666666667,55,21.3310282235
348,2014-04-02 05:00:00,2.2083333333333335,5.0,0,20.6866621992
349,2014-04-02 05:05:00,2.2118055555555554,5.083333333333333,5,18.7037665299
350,2014-04-02 05:10:00,2.2152777777777777,5.166666666666667,10,21.672190279499997
351,2014-04-02 05:15:00,2.21875,5.25,15,18.982069562
352,2014-04-02 05:20:00,2.2222222222222223,5.333333333333333,20,18.9765604748
